제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
ทะเลและผีเสื้อ,,기타,,발표 시기 미상,,,번역서 1종 · 예: ทะเลและผีเสื้อ,포함
PRINCESSE BARI,,기타,,발표 시기 미상,,,번역서 1종 · 예: PRINCESSE BARI,포함
El regalo del ave,,기타,,발표 시기 미상,,,번역서 1종 · 예: El regalo del ave,포함
Hacia la hora ajena,,기타,,발표 시기 미상,,,번역서 1종 · 예: Hacia la hora ajena,포함
リー ウェイドの韓国料理,,기타,,발표 시기 미상,,,번역서 1종 · 예: リー ウェイドの韓国料理,포함
早起的鸟儿有虫吃,,기타,,발표 시기 미상,,,번역서 1종 · 예: 早起的鸟儿有虫吃,포함
小不点儿们的拯救行动,,기타,,발표 시기 미상,,,번역서 1종 · 예: 小不点儿们的拯救行动,포함
坐着时光机来的老师,,기타,,발표 시기 미상,,,번역서 1종 · 예: 坐着时光机来的老师,포함
海上游轮之旅,,기타,,발표 시기 미상,,,번역서 1종 · 예: 海上游轮之旅,포함
Moderne koreanische Architektur eine kritische betrachtung,,기타,,발표 시기 미상,,,번역서 1종 · 예: Moderne koreanische Architektur eine kritische betrachtung,포함
Nietzche,,기타,,발표 시기 미상,,,번역서 1종 · 예: Nietzche,포함
The Secrets Behind the Number 64,,기타,,발표 시기 미상,,,번역서 1종 · 예: The Secrets Behind the Number 64,포함
Un jour de pluie,,기타,,발표 시기 미상,,,번역서 1종 · 예: Un jour de pluie,포함
我和我的野兔同桌,,기타,,발표 시기 미상,,,번역서 1종 · 예: 我和我的野兔同桌,포함
韓国現代詩選 -茨木のり子訳編-,,시,,발표 시기 미상,,,번역서 1종 · 예: 韓国現代詩選 -茨木のり子訳編-,포함
鄭喜成詩選集 詩を探し求めて,,시,,발표 시기 미상,,,번역서 1종 · 예: 鄭喜成詩選集 詩を探し求めて,포함
Ung pilgrim,,기타,,발표 시기 미상,,,번역서 1종 · 예: Ung pilgrim,포함
L`ecole des chats,,기타,,발표 시기 미상,,,번역서 2종 · 예: L`ecole des chats,포함
Stundens blomma,,기타,,발표 시기 미상,,,번역서 1종 · 예: Stundens blomma,포함
Fråga månskenet om vägen,,기타,,발표 시기 미상,,,번역서 1종 · 예: Fråga månskenet om vägen,포함
Poeten,,기타,,발표 시기 미상,,,번역서 1종 · 예: Poeten,포함
Det Kala trädet,,기타,,발표 시기 미상,,,번역서 1종 · 예: Det Kala trädet,포함
BLACK FLOWER,,기타,,발표 시기 미상,,,번역서 1종 · 예: BLACK FLOWER,포함
Truyện cố Hàn Quốc thòi Tam Quốc dành cho thiếu nhi .,,기타,,발표 시기 미상,,,번역서 1종 · 예: Truyện cố Hàn Quốc thòi Tam Quốc dành cho thiếu nhi .,포함
光之帝国,,기타,,발표 시기 미상,,,번역서 1종 · 예: 光之帝国,포함
冠村随笔,,수필,,발표 시기 미상,,,번역서 1종 · 예: 冠村随笔,포함
Murmullos de gloria,,기타,,발표 시기 미상,,,번역서 1종 · 예: Murmullos de gloria,포함
Det Eviga Livet,,기타,,발표 시기 미상,,,번역서 1종 · 예: Det Eviga Livet,포함
El pequeño inventor,,기타,,발표 시기 미상,,,번역서 1종 · 예: El pequeño inventor,포함
¿De quién es esa sombra?,,기타,,발표 시기 미상,,,번역서 1종 · 예: ¿De quién es esa sombra?,포함
JI-DO,,기타,,발표 시기 미상,,,번역서 1종 · 예: JI-DO,포함
白石詩集,,시,,발표 시기 미상,,,번역서 1종 · 예: 白石詩集,포함
Бари гүнж,,기타,,발표 시기 미상,,,번역서 1종 · 예: Бари гүнж,포함
"СЕУЛ, ЗИМА 1964 ГОДА",,기타,,발표 시기 미상,,,"번역서 1종 · 예: СЕУЛ, ЗИМА 1964 ГОДА",포함
我们神奇的衣服——皮肤,,기타,,발표 시기 미상,,,번역서 1종 · 예: 我们神奇的衣服——皮肤,포함
地球的情节小卫士是谁呢？,,기타,,발표 시기 미상,,,번역서 1종 · 예: 地球的情节小卫士是谁呢？,포함
猜猜我是谁？,,기타,,발표 시기 미상,,,번역서 1종 · 예: 猜猜我是谁？,포함
谁吃了苍蝇？,,기타,,발표 시기 미상,,,번역서 1종 · 예: 谁吃了苍蝇？,포함
El pungniudo y el pensamiento religioso de Corea,,기타,,발표 시기 미상,,,번역서 1종 · 예: El pungniudo y el pensamiento religioso de Corea,포함
En busca del elefante,,기타,,발표 시기 미상,,,번역서 1종 · 예: En busca del elefante,포함
AÇELYA ÇiCEĞi,,기타,,발표 시기 미상,,,번역서 1종 · 예: AÇELYA ÇiCEĞi,포함
GÖĞE DÖNÜŞ,,기타,,발표 시기 미상,,,번역서 1종 · 예: GÖĞE DÖNÜŞ,포함
Regnperioden,,기타,,발표 시기 미상,,,번역서 1종 · 예: Regnperioden,포함
From Wonso Pond,,기타,,발표 시기 미상,,,번역서 1종 · 예: From Wonso Pond,포함
懂得幽默,,기타,,발표 시기 미상,,,번역서 1종 · 예: 懂得幽默,포함
(一个小学五年級女生的奇妙之旅) 带着老爸去巴黎,,기타,,발표 시기 미상,,,번역서 1종 · 예: (一个小学五年級女生的奇妙之旅) 带着老爸去巴黎,포함
ПΛАЧ СОРОКИ,,기타,,발표 시기 미상,,,번역서 1종 · 예: ПΛАЧ СОРОКИ,포함
Mahaй aнгийн овгоp,,기타,,발표 시기 미상,,,번역서 1종 · 예: Mahaй aнгийн овгоp,포함
Magnolia & Lotus,,기타,,발표 시기 미상,,,번역서 1종 · 예: Magnolia & Lotus,포함
LA VEGETARIANA,,기타,,발표 시기 미상,,,번역서 1종 · 예: LA VEGETARIANA,포함
The Columbia anthology of traditional Korean poetry,,시,,발표 시기 미상,,,번역서 1종 · 예: The Columbia anthology of traditional Korean poetry,포함
Understanding Modern Korean Literature,,기타,,발표 시기 미상,,,번역서 1종 · 예: Understanding Modern Korean Literature,포함
MANUAL DE TRADUCCIÓN,,기타,,발표 시기 미상,,,번역서 1종 · 예: MANUAL DE TRADUCCIÓN,포함
ДАМАРИ ЖИВОТА,,기타,,발표 시기 미상,,,번역서 1종 · 예: ДАМАРИ ЖИВОТА,포함
Who ate up all the shinga?,,기타,,발표 시기 미상,,,번역서 1종 · 예: Who ate up all the shinga?,포함
The Columbia anthology of modern Korean poetry,,시,,발표 시기 미상,,,번역서 1종 · 예: The Columbia anthology of modern Korean poetry,포함
韓国文化シンボル事典,,기타,,발표 시기 미상,,,번역서 1종 · 예: 韓国文化シンボル事典,포함
Les lettres du secret,,기타,,발표 시기 미상,,,번역서 1종 · 예: Les lettres du secret,포함
CHUCHOTEMENT,,기타,,발표 시기 미상,,,번역서 1종 · 예: CHUCHOTEMENT,포함
ICI COMME AILLEURS,,기타,,발표 시기 미상,,,번역서 1종 · 예: ICI COMME AILLEURS,포함
Mong Sil,,기타,,발표 시기 미상,,,번역서 1종 · 예: Mong Sil,포함
Feminist Eleştiri,,기타,,발표 시기 미상,,,번역서 1종 · 예: Feminist Eleştiri,포함
Türk EdebiyatΙnda Kore SavaşΙ,,기타,,발표 시기 미상,,,번역서 1종 · 예: Türk EdebiyatΙnda Kore SavaşΙ,포함
Korea Öyküleri,,기타,,발표 시기 미상,,,번역서 1종 · 예: Korea Öyküleri,포함
Io Adasi,,기타,,발표 시기 미상,,,번역서 1종 · 예: Io Adasi,포함
Les Amants du Coca-Cola Club,,기타,,발표 시기 미상,,,번역서 1종 · 예: Les Amants du Coca-Cola Club,포함
RÉGIME VÉGÉTARIEN,,기타,,발표 시기 미상,,,번역서 1종 · 예: RÉGIME VÉGÉTARIEN,포함
HISTORIA DE LA LITERATURA COREANA,,기타,,발표 시기 미상,,,번역서 1종 · 예: HISTORIA DE LA LITERATURA COREANA,포함
欢迎到我的神秘花园来参观,,기타,,발표 시기 미상,,,번역서 1종 · 예: 欢迎到我的神秘花园来参观,포함
Guía de comida coreana en español,,기타,,발표 시기 미상,,,번역서 1종 · 예: Guía de comida coreana en español,포함
搶救地球能源再生能源 vs 原子核能源,,기타,,발표 시기 미상,,,번역서 1종 · 예: 搶救地球能源再生能源 vs 原子核能源,포함
Będę tam,,기타,,발표 시기 미상,,,번역서 1종 · 예: Będę tam,포함
L'Ombre du vide,,기타,,발표 시기 미상,,,번역서 1종 · 예: L'Ombre du vide,포함
Coffee Prince,,기타,,발표 시기 미상,,,번역서 1종 · 예: Coffee Prince,포함
Mitos coreanos,,기타,,발표 시기 미상,,,번역서 1종 · 예: Mitos coreanos,포함
La otra cara de la vida,,기타,,발표 시기 미상,,,번역서 1종 · 예: La otra cara de la vida,포함
QUI ÊTES-VOUS ?,,기타,,발표 시기 미상,,,번역서 1종 · 예: QUI ÊTES-VOUS ?,포함
"Água, visível e invisível",,기타,,발표 시기 미상,,,"번역서 1종 · 예: Água, visível e invisível",포함
CUENTOS Y LEYENDAS TRADICIONALES DE COREA,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: CUENTOS Y LEYENDAS TRADICIONALES DE COREA,포함
Ilueve Ilueve Ilueve…,,기타,,발표 시기 미상,,,번역서 1종 · 예: Ilueve Ilueve Ilueve…,포함
Como flutuam os barcos,,기타,,발표 시기 미상,,,번역서 1종 · 예: Como flutuam os barcos,포함
O ar está em todo lugar,,기타,,발표 시기 미상,,,번역서 1종 · 예: O ar está em todo lugar,포함
O que é DNA?,,기타,,발표 시기 미상,,,번역서 1종 · 예: O que é DNA?,포함
Korea's golden poems = 한국의 명시,,시,,발표 시기 미상,,,번역서 1종 · 예: Korea's golden poems = 한국의 명시,포함
PAPEL,,기타,,발표 시기 미상,,,번역서 1종 · 예: PAPEL,포함
都市は何によってできているのか,,기타,,발표 시기 미상,,,번역서 1종 · 예: 都市は何によってできているのか,포함
Cuentos coreanos del siglo XX,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: Cuentos coreanos del siglo XX,포함
IM REICH DER LICHTER,,기타,,발표 시기 미상,,,번역서 1종 · 예: IM REICH DER LICHTER,포함
Le bruit du tonnerre,,기타,,발표 시기 미상,,,번역서 1종 · 예: Le bruit du tonnerre,포함
The color of water,,기타,,발표 시기 미상,,,번역서 1종 · 예: The color of water,포함
El anciano y el ratón,,기타,,발표 시기 미상,,,번역서 1종 · 예: El anciano y el ratón,포함
Surrealismo y Budismo Zen convergencias y divergencias,,기타,,발표 시기 미상,,,번역서 1종 · 예: Surrealismo y Budismo Zen convergencias y divergencias,포함
El Invierno de Aquel Año,,기타,,발표 시기 미상,,,번역서 1종 · 예: El Invierno de Aquel Año,포함
The color of heaven,,기타,,발표 시기 미상,,,번역서 1종 · 예: The color of heaven,포함
改变世界的50位诺贝尔奖得主,,기타,,발표 시기 미상,,,번역서 1종 · 예: 改变世界的50位诺贝尔奖得主,포함
"La familia de tal palo, tal astilla",,기타,,발표 시기 미상,,,"번역서 1종 · 예: La familia de tal palo, tal astilla",포함
Los árboles en la cuesta,,기타,,발표 시기 미상,,,번역서 1종 · 예: Los árboles en la cuesta,포함
माँ का ध्यान रखना,,기타,,발표 시기 미상,,,번역서 1종 · 예: माँ का ध्यान रखना,포함
為自己的夢想掌舵,,기타,,발표 시기 미상,,,번역서 1종 · 예: 為自己的夢想掌舵,포함
Samguk Yusa,,기타,,발표 시기 미상,,,번역서 1종 · 예: Samguk Yusa,포함
척하는 삶,,기타,,발표 시기 미상,,,번역서 1종 · 예: 척하는 삶,포함
Seoul-1964-Winter,,기타,,발표 시기 미상,,,번역서 1종 · 예: Seoul-1964-Winter,포함
Memorias de una niña de la guerra,,기타,,발표 시기 미상,,,번역서 1종 · 예: Memorias de una niña de la guerra,포함
"Los del Sur, los del Norte",,기타,,발표 시기 미상,,,"번역서 1종 · 예: Los del Sur, los del Norte",포함
Ohnivý Inferno,,기타,,발표 시기 미상,,,번역서 1종 · 예: Ohnivý Inferno,포함
Královnin rytíř,,기타,,발표 시기 미상,,,번역서 1종 · 예: Královnin rytíř,포함
LEGENDA,,기타,,발표 시기 미상,,,번역서 1종 · 예: LEGENDA,포함
EL CHICLE,,기타,,발표 시기 미상,,,번역서 1종 · 예: EL CHICLE,포함
CRÓNICA DE UN LAMENTO,,기타,,발표 시기 미상,,,번역서 1종 · 예: CRÓNICA DE UN LAMENTO,포함
Razón de las sinrazones,,기타,,발표 시기 미상,,,번역서 1종 · 예: Razón de las sinrazones,포함
Ya queda poca luz del día,,기타,,발표 시기 미상,,,번역서 1종 · 예: Ya queda poca luz del día,포함
¿Seguirá soñando?,,기타,,발표 시기 미상,,,번역서 1종 · 예: ¿Seguirá soñando?,포함
HERR HAN,,기타,,발표 시기 미상,,,번역서 1종 · 예: HERR HAN,포함
必玩!首爾地鐵通,,기타,,발표 시기 미상,,,번역서 1종 · 예: 必玩!首爾地鐵通,포함
零用錢理財日記,,기타,,발표 시기 미상,,,번역서 1종 · 예: 零用錢理財日記,포함
不靠降壓藥，高血壓才會好！高血壓名醫傳授自然痊癒的整合療法,,기타,,발표 시기 미상,,,번역서 1종 · 예: 不靠降壓藥，高血壓才會好！高血壓名醫傳授自然痊癒的整合療法,포함
La familia itinerante,,기타,,발표 시기 미상,,,번역서 1종 · 예: La familia itinerante,포함
El huésped,,기타,,발표 시기 미상,,,번역서 1종 · 예: El huésped,포함
Czarny ptak,,기타,,발표 시기 미상,,,번역서 1종 · 예: Czarny ptak,포함
"一个人, 也要活得性感",,기타,,발표 시기 미상,,,"번역서 1종 · 예: 一个人, 也要活得性感",포함
世界如此险恶你要看透人心全世界心理学家都在用的秒杀识人术,,기타,,발표 시기 미상,,,번역서 1종 · 예: 世界如此险恶你要看透人心全世界心理学家都在用的秒杀识人术,포함
Cuando florece el alforfón,,기타,,발표 시기 미상,,,번역서 1종 · 예: Cuando florece el alforfón,포함
魅惑的技巧,,기타,,발표 시기 미상,,,번역서 1종 · 예: 魅惑的技巧,포함
大酱女 Style,,기타,,발표 시기 미상,,,번역서 1종 · 예: 大酱女 Style,포함
我们的幸福的时光,,기타,,발표 시기 미상,,,번역서 1종 · 예: 我们的幸福的时光,포함
鳀鱼,,기타,,발표 시기 미상,,,번역서 1종 · 예: 鳀鱼,포함
Nokcheon,,기타,,발표 시기 미상,,,번역서 1종 · 예: Nokcheon,포함
Translucency,,기타,,발표 시기 미상,,,번역서 1종 · 예: Translucency,포함
Walking on a Washing Line,,기타,,발표 시기 미상,,,번역서 1종 · 예: Walking on a Washing Line,포함
"Als der Hahn im Dorf am Fluβ krähte, hing der Mond noch im Dachgesims",,기타,,발표 시기 미상,,,"번역서 1종 · 예: Als der Hahn im Dorf am Fluβ krähte, hing der Mond noch im Dachgesims",포함
Как их много!,,기타,,발표 시기 미상,,,번역서 1종 · 예: Как их много!,포함
Sweet Potato,,기타,,발표 시기 미상,,,번역서 1종 · 예: Sweet Potato,포함
LE TERRORISTE ET AUTRES NOUVELLES,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: LE TERRORISTE ET AUTRES NOUVELLES,포함
I heard life calling me,,기타,,발표 시기 미상,,,번역서 1종 · 예: I heard life calling me,포함
Chơi Quiz Show,,기타,,발표 시기 미상,,,번역서 1종 · 예: Chơi Quiz Show,포함
Grotesco,,기타,,발표 시기 미상,,,번역서 1종 · 예: Grotesco,포함
Menschenduft,,기타,,발표 시기 미상,,,번역서 1종 · 예: Menschenduft,포함
Traveler Maps,,기타,,발표 시기 미상,,,번역서 1종 · 예: Traveler Maps,포함
真昼の視線,,기타,,발표 시기 미상,,,번역서 1종 · 예: 真昼の視線,포함
Der Gedenkstein,,기타,,발표 시기 미상,,,번역서 1종 · 예: Der Gedenkstein,포함
This side of time,,기타,,발표 시기 미상,,,번역서 1종 · 예: This side of time,포함
On the eve of the uprising and other stories from colonial Korea,,단편소설,,발표 시기 미상,,,번역서 2종 · 예: On the eve of the uprising and other stories from colonial Korea,포함
