구분,날짜,날짜 근거,장르,제목,지은이,글자 수,원문 링크,본문 파일
시계열,1925-01-01,수록 문집 간행 연도,동화,고양이와 개,이정호,5042,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EA%B3%A0%EC%96%91%EC%9D%B4%EC%99%80_%EA%B0%9C,본문/동화/이정호 - 고양이와 개 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,곡(哭) 폐허,김동환,673,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EA%B3%A1_%ED%8F%90%ED%97%88,본문/시/김동환 - 곡(哭) 폐허 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,곡구스 곡구스,이정호,2124,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EA%B3%A1%EA%B5%AC%EC%8A%A4_%EA%B3%A1%EA%B5%AC%EC%8A%A4,본문/동화/이정호 - 곡구스 곡구스 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,국경의 밤,김동환,14182,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4,본문/시/김동환 - 국경의 밤 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,귀여운 내 수리,김명순,237,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EA%B7%80%EC%97%AC%EC%9A%B4_%EB%82%B4_%EC%88%98%EB%A6%AC,본문/시/김명순 - 귀여운 내 수리 (1925-01-01).txt
시계열,1925-01-01,발표 월,수필,그믐달,나도향,653,https://ko.wikisource.org/wiki/%EA%B7%B8%EB%AF%90%EB%8B%AC_%28%EB%82%98%EB%8F%84%ED%96%A5%29,본문/수필/나도향 - 그믐달 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,그쳐요,김명순,162,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EA%B7%B8%EC%B3%90%EC%9A%94,본문/시/김명순 - 그쳐요 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,기도,김명순,79,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EA%B8%B0%EB%8F%84,본문/시/김명순 - 기도 (1925-01-01).txt
시계열,1925-01-01,저자 문서 발표 연도,소설,기아,최서해,7589,https://ko.wikisource.org/wiki/%EA%B8%B0%EC%95%84,본문/소설/최서해 - 기아 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,길,김명순,147,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EA%B8%B8,본문/시/김명순 - 길 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,꽃의 여신,이정호,3120,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EA%BD%83%EC%9D%98_%EC%97%AC%EC%8B%A0,본문/동화/이정호 - 꽃의 여신 (1925-01-01).txt
시계열,1925-01-01,저자 문서 발표 연도,단편소설,꿈,나도향,10474,https://ko.wikisource.org/wiki/%EA%BF%88_%28%EB%82%98%EB%8F%84%ED%96%A5%29,본문/단편소설/나도향 - 꿈 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,꿈,김명순,85,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EA%BF%88,본문/시/김명순 - 꿈 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,꿈을 따라갔더니,김동환,163,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EA%BF%88%EC%9D%84_%EB%94%B0%EB%9D%BC_%EA%B0%94%EB%8D%94%EB%8B%88,본문/시/김동환 - 꿈을 따라갔더니 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,남방,김명순,263,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EB%82%A8%EB%B0%A9,본문/시/김명순 - 남방 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,내 가슴에,김명순,228,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EB%82%B4_%EA%B0%80%EC%8A%B4%EC%97%90,본문/시/김명순 - 내 가슴에 (1925-01-01).txt
시계열,1925-01-01,발표 월,수필,내가 꾸미는 여인,이효석,886,https://ko.wikisource.org/wiki/%EB%82%B4%EA%B0%80_%EA%BE%B8%EB%AF%B8%EB%8A%94_%EC%97%AC%EC%9D%B8,본문/수필/이효석 - 내가 꾸미는 여인 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,노랑 수선화,이정호,2397,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%85%B8%EB%9E%91_%EC%88%98%EC%84%A0%ED%99%94,본문/동화/이정호 - 노랑 수선화 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,눈먼 용사 삼손,이정호,3001,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%88%88%EB%A8%BC_%EC%9A%A9%EC%82%AC_%EC%82%BC%EC%86%90,본문/동화/이정호 - 눈먼 용사 삼손 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,눈이 내리느니,김동환,354,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EB%88%88%EC%9D%B4_%EB%82%B4%EB%A6%AC%EB%8A%90%EB%8B%88,본문/시/김동환 - 눈이 내리느니 (1925-01-01).txt
시계열,1925-01-01,발표 월,수필,단상(斷想) 두 개,나도향,701,https://ko.wikisource.org/wiki/%EB%8B%A8%EC%83%81_%EB%91%90_%EA%B0%9C,본문/수필/나도향 - 단상(斷想) 두 개 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,도토리,김동환,190,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EB%8F%84%ED%86%A0%EB%A6%AC,본문/시/김동환 - 도토리 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,동생을 찾으려,이정호,3402,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%8F%99%EC%83%9D%EC%9D%84_%EC%B0%BE%EC%9C%BC%EB%A0%A4,본문/동화/이정호 - 동생을 찾으려 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,들리는 소리를,김명순,377,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EB%93%A4%EB%A6%AC%EB%8A%94_%EC%86%8C%EB%A6%AC%EB%A5%BC,본문/시/김명순 - 들리는 소리를 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,땅속의 보물,이정호,3397,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%95%85%EC%86%8D%EC%9D%98_%EB%B3%B4%EB%AC%BC,본문/동화/이정호 - 땅속의 보물 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,로도뻬의 구두,이정호,2507,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%A1%9C%EB%8F%84%EB%BB%AC%EC%9D%98_%EA%B5%AC%EB%91%90,본문/동화/이정호 - 로도뻬의 구두 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,루스데무 용사,이정호,4165,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%A3%A8%EC%8A%A4%EB%8D%B0%EB%AC%B4_%EC%9A%A9%EC%82%AC,본문/동화/이정호 - 루스데무 용사 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,마귀의 나라,이정호,4105,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%A7%88%EA%B7%80%EC%9D%98_%EB%82%98%EB%9D%BC,본문/동화/이정호 - 마귀의 나라 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,마귀의 마음,이정호,4393,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%A7%88%EA%B7%80%EC%9D%98_%EB%A7%88%EC%9D%8C,본문/동화/이정호 - 마귀의 마음 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,마녀의 능금,이정호,2421,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%A7%88%EB%85%80%EC%9D%98_%EB%8A%A5%EA%B8%88,본문/동화/이정호 - 마녀의 능금 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,머리말씀,이정호,1712,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%A8%B8%EB%A6%AC%EB%A7%90%EC%94%80,본문/동화/이정호 - 머리말씀 (1925-01-01).txt
시계열,1925-01-01,저자 문서 발표 연도,단편소설,명문,김동인,7885,https://ko.wikisource.org/wiki/%EB%AA%85%EB%AC%B8,본문/단편소설/김동인 - 명문 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,무제,김명순,165,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EB%AC%B4%EC%A0%9C,본문/시/김명순 - 무제 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,물결,김동환,770,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EB%AC%BC%EA%B2%B0,본문/시/김동환 - 물결 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,미련한 곰과 꾀바른 여우,이정호,2673,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%AF%B8%EB%A0%A8%ED%95%9C_%EA%B3%B0%EA%B3%BC_%EA%BE%80%EB%B0%94%EB%A5%B8_%EC%97%AC%EC%9A%B0,본문/동화/이정호 - 미련한 곰과 꾀바른 여우 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,밀어,김명순,62,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EB%B0%80%EC%96%B4,본문/시/김명순 - 밀어 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,바람과 노래,김명순,66,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EB%B0%94%EB%9E%8C%EA%B3%BC_%EB%85%B8%EB%9E%98,본문/시/김명순 - 바람과 노래 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,방화범,김동환,216,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EB%B0%A9%ED%99%94%EB%B2%94,본문/시/김동환 - 방화범 (1925-01-01).txt
시계열,1925-01-01,발표 월,수필,별호,나도향,1462,https://ko.wikisource.org/wiki/%EB%B3%84%ED%98%B8,본문/수필/나도향 - 별호 (1925-01-01).txt
시계열,1925-01-01,저자 문서 발표 연도,소설,보석반지,최서해,10413,https://ko.wikisource.org/wiki/%EB%B3%B4%EC%84%9D%EB%B0%98%EC%A7%80,본문/소설/최서해 - 보석반지 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,북청(北靑) 물장사,김동환,117,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EB%B6%81%EC%B2%AD_%EB%AC%BC%EC%9E%A5%EC%88%98,본문/시/김동환 - 북청(北靑) 물장사 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,분신,김명순,294,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EB%B6%84%EC%8B%A0,본문/시/김명순 - 분신 (1925-01-01).txt
시계열,1925-01-01,저자 문서 발표 연도,단편소설,불,현진건,5011,https://ko.wikisource.org/wiki/%EB%B6%88,본문/단편소설/현진건 - 불 (1925-01-01).txt
시계열,1925-01-01,발표 월,시,비음,이상화,160,https://ko.wikisource.org/wiki/%EB%B9%84%EC%9D%8C,본문/시/이상화 - 비음 (1925-01-01).txt
시계열,1925-01-01,발표 월,시,빈촌(貧村)의 밤,이상화,123,https://ko.wikisource.org/wiki/%EB%B9%88%EC%B4%8C%EC%9D%98_%EB%B0%A4,본문/시/이상화 - 빈촌(貧村)의 밤 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,빨간 머리털,이정호,3273,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EB%B9%A8%EA%B0%84_%EB%A8%B8%EB%A6%AC%ED%84%B8,본문/동화/이정호 - 빨간 머리털 (1925-01-01).txt
시계열,1925-01-01,발표 연도,수필,사라지지 않는 기억,방정환,815,https://ko.wikisource.org/wiki/%EC%82%AC%EB%9D%BC%EC%A7%80%EC%A7%80_%EC%95%8A%EB%8A%94_%EA%B8%B0%EC%96%B5,본문/수필/방정환 - 사라지지 않는 기억 (1925-01-01).txt
시계열,1925-01-01,발표 연도,소설,사랑에 주렸던 이들,이광수,11738,https://ko.wikisource.org/wiki/%EC%82%AC%EB%9E%91%EC%97%90_%EC%A3%BC%EB%A0%B8%EB%8D%98_%EC%9D%B4%EB%93%A4,본문/소설/이광수 - 사랑에 주렸던 이들 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,사랑하는 이의 이름,김명순,184,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EC%82%AC%EB%9E%91%ED%95%98%EB%8A%94_%EC%9D%B4%EC%9D%98_%EC%9D%B4%EB%A6%84,본문/시/김명순 - 사랑하는 이의 이름 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,사슴과 자라와 올빼미,이정호,2487,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%82%AC%EC%8A%B4%EA%B3%BC_%EC%9E%90%EB%9D%BC%EC%99%80_%EC%98%AC%EB%B9%BC%EB%AF%B8,본문/동화/이정호 - 사슴과 자라와 올빼미 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,사슴의 변화,이정호,3281,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%82%AC%EC%8A%B4%EC%9D%98_%EB%B3%80%ED%99%94,본문/동화/이정호 - 사슴의 변화 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,생쥐의 보은,이정호,2547,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%83%9D%EC%A5%90%EC%9D%98_%EB%B3%B4%EC%9D%80,본문/동화/이정호 - 생쥐의 보은 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,서시,파인,60,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EC%84%9C%EC%8B%9C,본문/시/파인 - 서시 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,선구자,김동환,179,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EC%84%A0%EA%B5%AC%EC%9E%90,본문/시/김동환 - 선구자 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,선물 아닌 선물,이정호,2462,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%84%A0%EB%AC%BC_%EC%95%84%EB%8B%8C_%EC%84%A0%EB%AC%BC,본문/동화/이정호 - 선물 아닌 선물 (1925-01-01).txt
시계열,1925-01-01,발표 월,동화,소문만복래,방정환,6788,https://ko.wikisource.org/wiki/%EC%86%8C%EB%AC%B8%EB%A7%8C%EB%B3%B5%EB%9E%98,본문/동화/방정환 - 소문만복래 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,소소,김명순,106,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EC%86%8C%EC%86%8C,본문/시/김명순 - 소소 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,손님,김동환,1824,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EC%86%90%EB%8B%98,본문/시/김동환 - 손님 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,숲속의 여신,이정호,1988,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%88%B2%EC%86%8D%EC%9D%98_%EC%97%AC%EC%8B%A0,본문/동화/이정호 - 숲속의 여신 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,슬기 있는 소년,이정호,3155,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%8A%AC%EA%B8%B0_%EC%9E%88%EB%8A%94_%EC%86%8C%EB%85%84,본문/동화/이정호 - 슬기 있는 소년 (1925-01-01).txt
시계열,1925-01-01,저자 문서 발표 연도,단편소설,시골 황서방,김동인,3490,https://ko.wikisource.org/wiki/%EC%8B%9C%EA%B3%A8_%ED%99%A9%EC%84%9C%EB%B0%A9,본문/단편소설/김동인 - 시골 황서방 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,싸움,김명순,222,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EC%8B%B8%EC%9B%80,본문/시/김명순 - 싸움 (1925-01-01).txt
시계열,1925-01-01,발표 월,시,어머니의 웃음,이상화,125,https://ko.wikisource.org/wiki/%EC%96%B4%EB%A8%B8%EB%8B%88%EC%9D%98_%EC%9B%83%EC%9D%8C,본문/시/이상화 - 어머니의 웃음 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,여우와 사자,이정호,2553,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%97%AC%EC%9A%B0%EC%99%80_%EC%82%AC%EC%9E%90,본문/동화/이정호 - 여우와 사자 (1925-01-01).txt
시계열,1925-01-01,발표 월,수필,여인,이효석,958,https://ko.wikisource.org/wiki/%EC%97%AC%EC%9D%B8,본문/수필/이효석 - 여인 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,영탄,김동환,203,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EC%98%81%ED%83%84,본문/시/김동환 - 영탄 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,옛날의 노래여,김명순,354,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EC%98%9B%EB%82%A0%EC%9D%98_%EB%85%B8%EB%9E%98%EC%97%AC,본문/시/김명순 - 옛날의 노래여 (1925-01-01).txt
시계열,1925-01-01,발표 연도,시,오늘엔 날더러 서방님 하지만,나도향,90,https://ko.wikisource.org/wiki/%EC%98%A4%EB%8A%98%EC%97%94_%EB%82%A0%EB%8D%94%EB%9F%AC_%EC%84%9C%EB%B0%A9%EB%8B%98_%ED%95%98%EC%A7%80%EB%A7%8C,본문/시/나도향 - 오늘엔 날더러 서방님 하지만 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,옥희의 효성,이정호,3158,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%98%A5%ED%9D%AC%EC%9D%98_%ED%9A%A8%EC%84%B1,본문/동화/이정호 - 옥희의 효성 (1925-01-01).txt
시계열,1925-01-01,발표 연도,시,옷과 밥과 자유,김소월,84,https://ko.wikisource.org/wiki/%EC%98%B7%EA%B3%BC_%EB%B0%A5%EA%B3%BC_%EC%9E%90%EC%9C%A0,본문/시/김소월 - 옷과 밥과 자유 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,외로움의 부름,김명순,242,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EC%99%B8%EB%A1%9C%EC%9B%80%EC%9D%98_%EB%B6%80%EB%A6%84,본문/시/김명순 - 외로움의 부름 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,울 수도 없거든,김동환,411,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EC%9A%B8_%EC%88%98%EB%8F%84_%EC%97%86%EA%B1%B0%EB%93%A0,본문/시/김동환 - 울 수도 없거든 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,원숭이와 게의 싸움,이정호,2723,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%9B%90%EC%88%AD%EC%9D%B4%EC%99%80_%EA%B2%8C%EC%9D%98_%EC%8B%B8%EC%9B%80,본문/동화/이정호 - 원숭이와 게의 싸움 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,월계처녀,이정호,3204,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%9B%94%EA%B3%84%EC%B2%98%EB%85%80,본문/동화/이정호 - 월계처녀 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,유리관 속에,김명순,177,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EC%9C%A0%EB%A6%AC%EA%B4%80_%EC%86%8D%EC%97%90,본문/시/김명순 - 유리관 속에 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,유언,김명순,113,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EC%9C%A0%EC%96%B8,본문/시/김명순 - 유언 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,의좋은 두 양주,이정호,3634,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%9D%98%EC%A2%8B%EC%9D%80_%EB%91%90_%EC%96%91%EC%A3%BC,본문/동화/이정호 - 의좋은 두 양주 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,이상한 술잔,이정호,4455,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%9D%B4%EC%83%81%ED%95%9C_%EC%88%A0%EC%9E%94,본문/동화/이정호 - 이상한 술잔 (1925-01-01).txt
시계열,1925-01-01,발표 월,수필,잊음의 나라로,이광수,3962,https://ko.wikisource.org/wiki/%EC%9E%8A%EC%9D%8C%EC%9D%98_%EB%82%98%EB%9D%BC%EB%A1%9C,본문/수필/이광수 - 잊음의 나라로 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,작은이의 궁전,이정호,2803,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%9E%91%EC%9D%80%EC%9D%B4%EC%9D%98_%EA%B6%81%EC%A0%84,본문/동화/이정호 - 작은이의 궁전 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,재롱,김명순,105,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EC%9E%AC%EB%A1%B1,본문/시/김명순 - 재롱 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,저주,김명순,194,https://ko.wikisource.org/wiki/%EC%83%9D%EB%AA%85%EC%9D%98_%EA%B3%BC%EC%8B%A4/%EC%A0%80%EC%A3%BC,본문/시/김명순 - 저주 (1925-01-01).txt
시계열,1925-01-01,발표 연도,단편소설,정희,김동인,12706,https://ko.wikisource.org/wiki/%EC%A0%95%ED%9D%AC,본문/단편소설/김동인 - 정희 (1925-01-01).txt
시계열,1925-01-01,발표 월,시,조소,이상화,99,https://ko.wikisource.org/wiki/%EC%A1%B0%EC%86%8C,본문/시/이상화 - 조소 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,주영의 고백,김동환,248,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EC%A3%BC%EC%98%81%EC%9D%98_%EA%B3%A0%EB%B0%B1,본문/시/김동환 - 주영의 고백 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,시,초인(超人)의 선언,김동환,68,https://ko.wikisource.org/wiki/%EA%B5%AD%EA%B2%BD%EC%9D%98_%EB%B0%A4/%EC%B4%88%EC%9D%B8%EC%9D%98_%EC%84%A0%EC%96%B8,본문/시/김동환 - 초인(超人)의 선언 (1925-01-01).txt
시계열,1925-01-01,수록 문집 간행 연도,동화,춤추는 거북이,이정호,1984,https://ko.wikisource.org/wiki/%EC%84%B8%EA%B3%84%EC%9D%BC%EC%A3%BC_%EB%8F%99%ED%99%94%EC%A7%91/%EC%B6%A4%EC%B6%94%EB%8A%94_%EA%B1%B0%EB%B6%81%EC%9D%B4,본문/동화/이정호 - 춤추는 거북이 (1925-01-01).txt
