제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
아오이 가든,,기타,,발표 시기 미상,,,번역서 2종 · 예: Dans l'antre d'Aoï Garden,포함
카모메 식당의 여자들,,기타,,발표 시기 미상,,,번역서 1종 · 예: 谁也不该将就生活-海鸥食堂里的暖心故事,포함
김수복 시선집,,시,,발표 시기 미상,,,번역서 1종 · 예: Beating on Iron,포함
지금 내 아이에게 해야 할 80가지 질문,,기타,,발표 시기 미상,,,번역서 1종 · 예: 千萬不要跟孩子這樣說話,포함
김치 먹을까요?,,기타,,발표 시기 미상,,,번역서 1종 · 예: Zaproszenie na kimchi?,포함
댓글부대,,기타,,발표 시기 미상,,,번역서 2종 · 예: 網軍部隊,포함
마당이 있는 집,,기타,,발표 시기 미상,,,번역서 3종 · 예: 有院子的家,포함
아무도 편지하지 않다,,기타,,발표 시기 미상,,,번역서 3종 · 예: Cevapsiz Mektuplar,포함
아랑은 왜,,기타,,발표 시기 미상,,,번역서 2종 · 예: 阿娘はなぜ,포함
연애의 시대,,기타,,발표 시기 미상,,,번역서 1종 · 예: 恋愛の時代 : 大正期(1920年代前半)朝鮮における文化と流行,포함
객지: 황석영 중단편선,,단편소설,,발표 시기 미상,,,번역서 1종 · 예: 客地: 黃晳暎中短篇小说选,포함
시를 찾아서,,시,,발표 시기 미상,,,번역서 1종 · 예: 詩を探し求めて: 鄭喜成詩選集,포함
잘가요 언덕,,기타,,발표 시기 미상,,,번역서 1종 · 예: さらば峠,포함
노을,,기타,,발표 시기 미상,,,번역서 2종 · 예: Abendrot,포함
여왕의 기사,,기타,,발표 시기 미상,,,번역서 1종 · 예: Královnin rytíř,포함
나우,,기타,,발표 시기 미상,,,번역서 1종 · 예: Now,포함
리젠드,,기타,,발표 시기 미상,,,번역서 1종 · 예: LEGENDA,포함
종이,,시,,발표 시기 미상,,,번역서 3종 · 예: ЦААС,포함
누구세요?,,기타,,발표 시기 미상,,,번역서 1종 · 예: Qui êtes-vous?,포함
현대한국을 알기 위한 55장,,기타,,발표 시기 미상,,,번역서 1종 · 예: 現代韓国を知るための55章,포함
Dziesięć tysięcy istnień / 만인보,,기타,,발표 시기 미상,,,번역서 1종 · 예: Maninbo,포함
나의 문화유산답사기 1,,기타,,발표 시기 미상,,,번역서 1종 · 예: 日本の中の朝鮮をゆく 1 : 光は朝鮮半島から,포함
"(Klear Textbooks In Korean Language) Integrated Korean, advanced intermediate 1-2",,기타,,발표 시기 미상,,,"번역서 1종 · 예: (Klear Textbooks In Korean Language) Integrated Korean, advanced intermediate 1-2",포함
"소, 토막, 당나귀",,희곡,,발표 시기 미상,,,"번역서 1종 · 예: Three plays: The cow, The Mud Hut, The Donkey",포함
Roman / 빛의 제국,,기타,,발표 시기 미상,,,번역서 1종 · 예: Im Reich der Lichter,포함
오적,,기타,,발표 시기 미상,,,번역서 2종 · 예: Os cinco bandidos,포함
누나팬 닷컴 (하),,기타,,발표 시기 미상,,,번역서 1종 · 예: 她的私生活 下冊,포함
파란파도,,기타,,발표 시기 미상,,,번역서 2종 · 예: Ola Azul,포함
백석 전집 (백석 시 모음집: 북에서 온 시들),,시,,발표 시기 미상,,,번역서 1종 · 예: Baek Seok: Poems of the North,포함
누나팬 닷컴 (상),,기타,,발표 시기 미상,,,번역서 1종 · 예: 她的私生活 上冊,포함
자살충,,시,,발표 시기 미상,,,번역서 1종 · 예: Suicide Parasite : A collection of new poems by Kim Seong-gyu,포함
샤인,,기타,,발표 시기 미상,,,번역서 1종 · 예: Shine,포함
아젤리아 [Ajellia],,기타,,발표 시기 미상,,,번역서 1종 · 예: Azalea (Journal of Korean Literature & Culture): Volume Eleven,중복 제외 (앞 순위 출처에 있음)
벽공무한,,기타,,발표 시기 미상,,,번역서 1종 · 예: ENDLESS BLUE SKY,포함
부채무당,,기타,,발표 시기 미상,,,번역서 1종 · 예: La chamane à l'éventail: récit de vie d'une mudang coréenne - suivi de La chamane et l'ethnologue,포함
Poèmes / 공백의 그림자,,기타,,발표 시기 미상,,,번역서 1종 · 예: (L')Ombre du vide,포함
박제천 시선집,,시,,발표 시기 미상,,,번역서 1종 · 예: SF-Consensus: Poems of Park Je-chun,포함
Gedichte 1960-2010 / 우리는 서로 부르고 있을까,,기타,,발표 시기 미상,,,번역서 1종 · 예: Augen aus Tau,포함
"한국음악, 한국인의 마음",,기타,,발표 시기 미상,,,번역서 1종 · 예: Über den Arirang-Hügel: Ästhetische Betrachtung zur traditionellen Musik Koreas,포함
한국음악 첫걸음,,기타,,발표 시기 미상,,,번역서 1종 · 예: In der Natur Pungryu genießen: Koreanische traditionelle Musik und ihre Instrumente,포함
척하는 삶 : A Gesture Life,,기타,,발표 시기 미상,,,번역서 1종 · 예: 척하는 삶 : A Gesture Life,중복 제외 (앞 순위 출처에 있음)
도둑을 잡아라,,기타,,발표 시기 미상,,,번역서 1종 · 예: 一起抓小偷！,포함
리진,,기타,,발표 시기 미상,,,번역서 9종 · 예: The Court Dancer,포함
불꽃의 인페르노,,기타,,발표 시기 미상,,,번역서 1종 · 예: Ohnivý Inferno,포함
이성선 시선집,,시,,발표 시기 미상,,,번역서 1종 · 예: The Worm Poet: Selected Poems of Sungsun Lee,포함
단종애사 (하),,기타,,발표 시기 미상,,,번역서 1종 · 예: 端宗哀史: 下,포함
단종애사 (상),,기타,,발표 시기 미상,,,번역서 1종 · 예: 端宗哀史: 上,포함
커피프린스,,기타,,발표 시기 미상,,,번역서 1종 · 예: Coffee Prince,포함
하늘 먼 자락에 구름 날리면,,시,,발표 시기 미상,,,번역서 1종 · 예: 天際の彼方に : 初〓イ〓金良植詩集,포함
어머니,,기타,,발표 시기 미상,,,번역서 2종 · 예: 母よ ヘギョンの愛した家族,포함
나무에 새겨진 팔만대장경의 비밀,,기타,,발표 시기 미상,,,번역서 1종 · 예: 木刻八万大藏经的秘密,포함
금오신화,,소설,,발표 시기 미상,,,번역서 7종 · 예: Histoire merveilleuses du mont Ceumo,포함
우리 아빠 좀 찾아주세요,,기타,,발표 시기 미상,,,"번역서 1종 · 예: Achem meu pai, por favor!",포함
제비야 아직도 기억하니?,,기타,,발표 시기 미상,,,"번역서 1종 · 예: Você se lembra, Andorinha?",포함
좋은 아빠 되세요,,기타,,발표 시기 미상,,,"번역서 1종 · 예: O tempo voa, papai!",포함
뒤죽박죽 마법의 성,,기타,,발표 시기 미상,,,번역서 1종 · 예: O castelo da bruxa confusa,포함
곰곰씨와 담담이의 꿈,,기타,,발표 시기 미상,,,번역서 1종 · 예: O sonho de Dam-Dam e do sr. Gom-Gom,포함
귀신이 사는 집,,기타,,발표 시기 미상,,,번역서 1종 · 예: 鬼神のすむ家,포함
Probability,,기타,,발표 시기 미상,,,번역서 1종 · 예: ความน่าจะเป็น (ปกแข็ง),포함
Les cahiers de Corée : Créer ailleurs,,기타,,발표 시기 미상,,,번역서 1종 · 예: Les cahiers de Corée : Créer ailleurs,중복 제외 (앞 순위 출처에 있음)
코리안 티처,,기타,,발표 시기 미상,,,번역서 2종 · 예: Korean Teachers,포함
불쌍한 사랑 기계,,기타,,발표 시기 미상,,,번역서 1종 · 예: Poor Love Machine,포함
한국 고전 선집,,동화,,발표 시기 미상,,,번역서 10종 · 예: Avengers & Artists,포함
순간의 꽃,,기타,,발표 시기 미상,,,번역서 4종 · 예: Fleurs de l''instant,포함
세계무형문화재 판소리,,기타,,발표 시기 미상,,,번역서 1종 · 예: Le pansori : un art de la scène,포함
나는 유령작가입니다,,기타,,발표 시기 미상,,,번역서 2종 · 예: Ich bin ein Phantom schriftsteller,포함
한국고전산문,,기타,,발표 시기 미상,,,번역서 1종 · 예: Упрекът на тигъра,포함
환영,,기타,,발표 시기 미상,,,번역서 2종 · 예: Willkommen,포함
첫사랑,,기타,,발표 시기 미상,,,번역서 1종 · 예: 初恋,포함
한국옛날이야기 하,,기타,,발표 시기 미상,,,번역서 1종 · 예: 韓國昔ばなし 下,포함
Tempelklokken : 1392-1910,,기타,,발표 시기 미상,,,번역서 1종 · 예: Tempelklokken : 1392-1910,중복 제외 (앞 순위 출처에 있음)
히말라야,,시,,발표 시기 미상,,,번역서 2종 · 예: Himalaya Poems,포함
상하이 올드 데이스,,기타,,발표 시기 미상,,,번역서 1종 · 예: 上海之淚,포함
엉덩이 좀 들어줘,,기타,,발표 시기 미상,,,"번역서 1종 · 예: Levante um pouquinho, por favor!",포함
진짜 마법사에게 필요한 것,,기타,,발표 시기 미상,,,번역서 1종 · 예: Aprendiz de mágico,포함
저녁의 고래,,기타,,발표 시기 미상,,,번역서 1종 · 예: Evening of the Whale,포함
자수견본집,,기타,,발표 시기 미상,,,번역서 1종 · 예: An embroidery sampler,포함
우리 모두의 정귀보,,기타,,발표 시기 미상,,,번역서 1종 · 예: 私たち皆のチョン・グィボ,포함
비즈니스,,기타,,발표 시기 미상,,,번역서 1종 · 예: 流苏树,포함
잃어버린 기억을 찾아서 : 광기의 시대를 생각함,,기타,,발표 시기 미상,,,번역서 1종 · 예: 失われた記憶を求めて : 狂気の時代を考える,포함
살아있는 것은 다 행복하라,,기타,,발표 시기 미상,,,번역서 1종 · 예: 生きとし生けるものに幸あれ,포함
신의 그릇,,기타,,발표 시기 미상,,,번역서 1종 · 예: 神の器,포함
태왕사신기,,기타,,발표 시기 미상,,,번역서 1종 · 예: 太王四神記,포함
내 생의 알리바이,,기타,,발표 시기 미상,,,번역서 1종 · 예: 私の生のアリバイ,포함
일의 기쁨과 슬픔,,기타,,발표 시기 미상,,,번역서 5종 · 예: Niềm vui và nỗi buồn của công việc,포함
사파에서,,기타,,발표 시기 미상,,,번역서 1종 · 예: サパにて,포함
선의 법칙,,장편소설,,발표 시기 미상,,,번역서 3종 · 예: The Law of Lines : A Novel,포함
해녀들,,기타,,발표 시기 미상,,,번역서 1종 · 예: 海女たち―愛を抱かずしてどうして海に入られようか,포함
삼개국어 연시,,기타,,발표 시기 미상,,,번역서 1종 · 예: Trilingual Renshi,포함
한국인의 의식구조,,기타,,발표 시기 미상,,,번역서 1종 · 예: Struktura świadomości Koreańczyków,포함
높고 푸른 사다리 [Nopgo pureun sadari],,기타,,발표 시기 미상,,,번역서 1종 · 예: L'échelle de Jacob,포함
백색인간,,기타,,발표 시기 미상,,,번역서 1종 · 예: 白色人间,포함
불타는 여인,,기타,,발표 시기 미상,,,번역서 1종 · 예: 失迷背后,포함
ユダヤ敎 キリスト敎 イスラム敎 ヒソズー敎 仏敎 儒敎 その他 / 신의 나라 인간 나라,,기타,,발표 시기 미상,,,번역서 1종 · 예: 世界の宗敎,포함
모략의 반도,,기타,,발표 시기 미상,,,번역서 1종 · 예: 謀略の半島,포함
경성트로이카,,기타,,발표 시기 미상,,,번역서 1종 · 예: 京城トロイカ,포함
바람의 화원,,기타,,발표 시기 미상,,,번역서 3종 · 예: 风之画员,포함
그 남자 그 여자,,기타,,발표 시기 미상,,,번역서 2종 · 예: 那男那女,포함
(사랑보다 지독하다) 노서아 가비,,기타,,발표 시기 미상,,,번역서 1종 · 예: (愛より残酷) ロシアン珈琲,포함
맑고 향기롭게,,기타,,발표 시기 미상,,,번역서 2종 · 예: 清く香しく,포함
이만큼 가까이,,기타,,발표 시기 미상,,,번역서 1종 · 예: アンダー、サンダー、テンダー,포함
사랑에 미치다 Ⅱ,,기타,,발표 시기 미상,,,번역서 1종 · 예: 为爱疯狂 Ⅱ,포함
배따라기,,기타,,발표 시기 미상,,,번역서 1종 · 예: 船歌,포함
"강안남자 (상,하)",,기타,,발표 시기 미상,,,번역서 1종 · 예: 强颜男子 上，下,포함
뿌리깊은 나무,,기타,,발표 시기 미상,,,번역서 2종 · 예: 树大根深,포함
엄마의 장국집,,기타,,발표 시기 미상,,,번역서 1종 · 예: 妈妈的酱汤馆,포함
무명,,기타,,발표 시기 미상,,,번역서 1종 · 예: 无明,포함
똥딱기 똥딱,,희곡,,발표 시기 미상,,,번역서 1종 · 예: Théâtre de résistance (1970-1974),포함
한국시가집: 고대에서 현대까지,,시,,발표 시기 미상,,,번역서 1종 · 예: Anthology of Korean Poetry: From the Earliest Era to the Present,포함
동화처럼,,동화,,발표 시기 미상,,,번역서 2종 · 예: comme dans un conte,포함
피부는 요술옷,,기타,,발표 시기 미상,,,번역서 1종 · 예: 我们神奇的衣服——皮肤,포함
그 여름의 수사,,기타,,발표 시기 미상,,,번역서 1종 · 예: あの夏の修辞法,포함
13호 캐비닛,,기타,,발표 시기 미상,,,번역서 1종 · 예: 13号橱柜 : 城市异兆族档案,포함
천년의 침묵,,기타,,발표 시기 미상,,,번역서 1종 · 예: 千年的沉默,포함
달의 마을 산의 마을,,기타,,발표 시기 미상,,,번역서 1종 · 예: 月の街 山の街,포함
광주의 오월,,기타,,발표 시기 미상,,,번역서 1종 · 예: 光州の五月,포함
나의 비밀정원에 놀러오세요,,기타,,발표 시기 미상,,,번역서 1종 · 예: 欢迎到我的神秘花园来参观,포함
젊은 구글러가 세상에 던지는 열정력,,기타,,발표 시기 미상,,,번역서 1종 · 예: 為自己的夢想掌舵 : 年輕就該勇敢去試,포함
지상에 숟가락 하나,,기타,,발표 시기 미상,,,번역서 3종 · 예: One Spoon on This Earth,포함
홍어,,기타,,발표 시기 미상,,,번역서 4종 · 예: Stingray,포함
소금,,기타,,발표 시기 미상,,,번역서 1종 · 예: ملح,포함
"한국문화, 한눈에 보인다",,기타,,발표 시기 미상,,,번역서 1종 · 예: 韓國文化巡禮,포함
삼국사기 1,,기타,,발표 시기 미상,,,번역서 1종 · 예: TAM QUỐC SỬ KÝ I,포함
라이팅클럽,,기타,,발표 시기 미상,,,번역서 1종 · 예: ライティングクラブ,포함
브라스밴드를 기다리며,,기타,,발표 시기 미상,,,번역서 1종 · 예: 等待铜管乐队,포함
나무,,기타,,발표 시기 미상,,,번역서 1종 · 예: 小新郎的栗子树,포함
재와 빨강,,기타,,발표 시기 미상,,,번역서 3종 · 예: Küller ve Kızıl,포함
아내가 결혼했다,,기타,,발표 시기 미상,,,번역서 2종 · 예: Comment ma femme s'est mariée,포함
핑퐁,,기타,,발표 시기 미상,,,번역서 2종 · 예: ピンポン,포함
가시면류관 초상,,기타,,발표 시기 미상,,,번역서 1종 · 예: 荆棘冠冕的画像,포함
서동요,,기타,,발표 시기 미상,,,번역서 1종 · 예: 薯童谣,포함
누가 파리를 잡아먹었나,,기타,,발표 시기 미상,,,번역서 1종 · 예: 谁吃了苍蝇？,포함
오태석 희곡집,,희곡,,발표 시기 미상,,,번역서 2종 · 예: Mumiengrab und andere Theaterstücke,포함
속 어우야담,,기타,,발표 시기 미상,,,번역서 1종 · 예: 続於于野譚,포함
위험한 독서,,기타,,발표 시기 미상,,,번역서 1종 · 예: Lecturas Peligrosas,포함
(고교생이 알아야 할) 한국인의 의식구조,,기타,,발표 시기 미상,,,번역서 1종 · 예: 韓国人のこころとくらし,포함
미니멀 투어 스토리 만들기,,기타,,발표 시기 미상,,,번역서 1종 · 예: МИНИМАЛ АЯЛАЛ,포함
한국의 옛날 이야기,,기타,,발표 시기 미상,,,번역서 1종 · 예: Корейские сказки : Метод обучающего чтения Ильи Франка,포함
